external_id,name_ar,name_en,facility_type,governorate,governorate_ar,city,address,phone,specialty,source,latitude,longitude,working_hours,home_services,emergency_24_7
nodes:6318358185,عيادات فور كيدز لطب الأطفال,4 Kids Clinic,clinic,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.239903,29.9993576,,0,0
nodes:8997180445,عياده الدكتور اميل عطالله,Doctor Emil Attallah Clinic,clinic,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2627606,30.0074204,,0,0
nodes:9074826432,عياده الدكتور اميل عطالله,Dr Emil Attallah Clinic,clinic,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2640047,30.0060922,,0,0
nodes:5237673858,دكتور ياسر يحيي,Dr. Yasser Yehia,clinic,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2142751,29.9453354,,0,0
nodes:4575165467,Hadyclinic for Plastic Surgery and Burn,Hadyclinic for Plastic Surgery and Burn,clinic,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2308163,29.9492136,,0,0
nodes:6948848891,Jamalek Skin Center Smouha,Jamalek Skin Center Smouha,clinic,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2154155,29.9447672,,0,0
nodes:9064027917,مبرة العصافرة للتحاليل جليم,Mabarrt Asafra Laboratories,clinic,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2385483,29.9630934,,0,0
nodes:6585383385,د. محمد شفيق شاهين,د. محمد شفيق شاهين,clinic,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2197891,29.9326961,,0,0
nodes:6082411794,صحة فلمنج,صحة فلمنج,clinic,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2446944,29.9661419,,0,0
nodes:6113237388,عيادات الأندلس الحديثة التخصصية,عيادات الأندلس الحديثة التخصصية,clinic,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2389199,30.0016332,,0,0
nodes:6115990885,عيادات الحسن التخصصية,عيادات الحسن التخصصية,clinic,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2416301,30.0030899,,0,0
nodes:5375599822,عيادات السلامة التخصصية,عيادات السلامة التخصصية,clinic,Alexandria,الاسكندرية,,,,dentist;child_psychiatry;internal;general,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2419168,29.9999766,,0,0
nodes:5375598928,عيادات زهراء السيوف التخصصية,عيادات زهراء السيوف التخصصية,clinic,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2412802,29.9980108,,0,0
nodes:5948072588,عيادة المنشية للتأمين على الطلاب والمواليد - منطقة وسط الطبية,عيادة المنشية للتأمين على الطلاب والمواليد - منطقة وسط الطبية,clinic,Alexandria,الاسكندرية,الإسكندرية,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1967645,29.8937999,,0,0
nodes:5633894821,عيادة د سامح فتحي,عيادة د سامح فتحي,clinic,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2100021,29.9312484,,0,0
nodes:6443286997,مركز صحة الأسرة بسموحة,مركز صحة الأسرة بسموحة,clinic,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2070386,29.9382112,,0,0
nodes:6113237387,مركز عناية الطبي,مركز عناية الطبي,clinic,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2398262,30.0006714,,0,0
nodes:6093260486,مستوصف لواء الإسلام,مستوصف لواء الإسلام,clinic,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2442821,29.983127,,0,0
nodes:9062912017,معمل المبرة جليم لتحاليل,معمل المبرة جليم لتحاليل,clinic,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2377873,29.9620771,,0,0
nodes:6632972242,وحدة صحة أسرة دنا الجديدة (الوطنية) - منطقة شرق الطبية,وحدة صحة أسرة دنا الجديدة (الوطنية) - منطقة شرق الطبية,clinic,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2297019,29.9914857,,0,0
nodes:6121714890,وحدة صحة الأسرة - دربالة,وحدة صحة الأسرة - دربالة,clinic,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2508335,29.984435,,0,0
nodes:5170785121,وحدة صحة الاسرة بسيدي بشر بحري - منطقة المنتزه الطبية,وحدة صحة الاسرة بسيدي بشر بحري - منطقة المنتزه الطبية,clinic,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2607607,29.9912443,,0,0
nodes:9023890420,عنان لطب الاسنان,Enan Dental Care,dentist,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1701449,29.8768124,,0,0
nodes:5200286524,محمد مصطفى المراغي,Mohamed Mostafa Al-Mraghi,dentist,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.24782,29.9696936,,0,0
nodes:12351433678,Raoul Iskandar,Raoul Iskandar,dentist,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.199063,29.8985097,,0,0
nodes:4363732393,Taj Dental clinic,Taj Dental clinic,dentist,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2436107,29.9690574,,0,0
nodes:6452095985,د. سامر فرج ظريف - طبيب وجراح الفم والأسنان,د. سامر فرج ظريف - طبيب وجراح الفم والأسنان,dentist,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2378866,29.9838602,,0,0
nodes:6038374194,د. مصطفى سلامة,Dr. Mostafa Salama,doctor,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2182224,29.9366476,,0,0
nodes:7600102585,دكتوره صباح غريب حامد الباروكى للنساء و التوليد,Dr.Sabah Ghareeb Hamed Albarouky,doctor,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2294515,29.9527581,,0,0
nodes:8679556019,عياده الدكتور هشام العشماوي,Hesham El Ashmawy Clinic,doctor,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2313404,29.9561842,,0,0
nodes:9152647117,مستشفى رأس التين العام,مستشفى رأس التين العام,doctor,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2094878,29.8790614,,0,0
nodes:11428395042,مستشفي الإمام,Al Imam Hospital,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2749094,30.0062183,,0,0
nodes:6080046486,مستشفى الملاح - مستشفى البدراوي ٢,Al Mallah Hospital,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2553539,29.9850196,,0,0
nodes:1844290834,مستشفي المواساه,Al-Muwasah Hospital,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2043914,29.9286838,,0,0
nodes:4759348722,مستشفى النقراشي,Al-Nukrashi Hospital,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2083488,29.8815197,,0,0
nodes:1179121562,مستشفى ماري مرقص,Al-Qiddissin,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2636249,29.9917679,,0,0
nodes:9349213302,Alsalama Hospital,Alsalama Hospital,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2018205,29.9101858,,0,0
nodes:9648152027,Department for Internal Medicine,Department for Internal Medicine,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2025983,29.9059535,,0,0
nodes:6982945486,النصر الشاملة,El Shamla hospital,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1698343,29.8708821,,0,0
nodes:13169518887,مستشفى إليت,Elite Hospital,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1717453,29.943345,,0,0
nodes:8679556020,المستشفى الألماني  مركز القلب الألماني,German Hospital and Cardiac Center,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2370413,29.9576749,,0,0
nodes:1844289361,معهد البحوث الطبيه,Institute for Medical Research,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2052904,29.9275717,,0,0
nodes:6372854086,مستشفى لوران,Louran Hospital,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2478922,29.9736309,,0,0
nodes:4683208396,مستشفى المدينة للمرأة,Madina Women's Hospital,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2103065,29.9385546,,0,0
nodes:12289900501,Main University Hospital,Main University Hospital,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.200857,29.9054701,,0,0
nodes:1698478723,مستشفي مصطفي كامل,Mostafa Kamel Hospital,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2258268,29.9408078,,0,0
nodes:5948127094,مستشفى البترول بالإسكندرية,Petroleum Hospital in Alexandria,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2345278,29.9626566,,0,0
nodes:4563330892,مستشفى الانبا تكلا التخصصى,Sant Takla Speciality Hospitalia,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2109273,29.9265176,,0,0
nodes:6093260385,مستشفى فكتوريا,Victoria Hospital,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2439359,29.9821849,,0,0
nodes:5867328034,الجمعية الشرعية,الجمعية الشرعية,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2397069,29.9933271,,0,0
nodes:9006511017,المسشتفى التخصصي لامراض الجهاز الهضمي والكبد,المسشتفى التخصصي لامراض الجهاز الهضمي والكبد,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2392452,29.96397,,0,0
nodes:5200295222,ASM E.2,الميري مدخل ٢,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2017726,29.9041544,,0,0
nodes:6371119888,الهلال الأحمر المصري - فرع الإسكندرية - باكوس,الهلال الأحمر المصري - فرع الإسكندرية - باكوس,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2320812,29.9703691,,0,0
nodes:4745917822,الهيئة العامة للتأمين الصحي,الهيئة العامة للتأمين الصحي,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2337129,29.9520648,,0,0
nodes:5315862132,الوحدة الصحية أبيس 7,الوحدة الصحية أبيس 7,hospital,Alexandria,الاسكندرية,الاسكندريه,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1484562,29.955702,,0,0
nodes:6948109927,دكتور ممدوح حسين لطب الاطفال,دكتور ممدوح حسين لطب الاطفال,hospital,Alexandria,الاسكندرية,,,,paediatrics;general;clinic,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2072614,29.9531454,,0,0
nodes:4745917821,مركز الصفوة للعيون,مركز الصفوة للعيون,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2123904,29.9406952,,0,0
nodes:3893917394,مستشفى إبراهيم عبيد التخصصي,مستشفى إبراهيم عبيد التخصصي,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2376371,29.9580884,,0,0
nodes:6509448487,مستشفى الإقبال,مستشفى الإقبال,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.251513,29.9753775,,0,0
nodes:5948124620,مستشفى الفتح,مستشفى الفتح,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2343075,29.9639451,,0,0
nodes:5170748421,مستشفى المدينة المنورة,مستشفى المدينة المنورة,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2630983,29.9951977,,0,0
nodes:4569230990,مستشفى النزهة للقلب والعناية المركزة,مستشفى النزهة للقلب والعناية المركزة,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1949882,29.9168071,,0,0
nodes:4781406721,مستشفى بدراوى,مستشفى بدراوى,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2168583,29.941556,,0,0
nodes:6572089485,مستشفى زمزم,مستشفى زمزم,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1952169,29.9125867,,0,0
nodes:6443281834,مستشفى سموحة الدولي,مستشفى سموحة الدولي,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2083152,29.9348175,,0,0
nodes:6796349005,مستشفى سهلا الجديدة,مستشفى سهلا الجديدة,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1910639,29.9085547,,0,0
nodes:6115961588,مستشفى سيدي جابر التخصصي,مستشفى سيدي جابر التخصصي,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.219401,29.9414862,,0,0
nodes:3458193051,مستشفى شرق المدينة,مستشفى شرق المدينة,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2620088,29.9923347,,0,0
nodes:6110860686,مستشفى طلبة جامعة الإسكندرية,مستشفى طلبة جامعة الإسكندرية,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2028128,29.9199829,,0,0
nodes:6093262085,مستشفى لواء الإسلام,مستشفى لواء الإسلام,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2442273,29.9867739,,0,0
nodes:4388651689,مستشفى مركز القلب الدولي icc,مستشفى مركز القلب الدولي icc,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2168739,29.9422849,,0,0
nodes:6948853990,مستشفي اسكندرية الدولي,مستشفي اسكندرية الدولي,hospital,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2158369,29.941974,,0,0
nodes:8968577939,مستشفي برج العرب العام,مستشفي برج العرب العام,hospital,Alexandria,الاسكندرية,مدينه برج العرب الجديده,,,general;internal;covid19;surgery,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),30.8831696,29.5737539,,0,0
nodes:8113204697,معمل د مجدي عبد الحميد و د عواطف عواد,Dr. Majdy Abdul Hamid and Dr. Awatif Awwad Factory,laboratory,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2015851,29.9027531,,0,0
nodes:8730272608,معمل مبرة العصافرة,معمل مبرة العصافرة,laboratory,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.221487,29.9419365,,0,0
nodes:7151987885,صيدلية عفيفي,Afifi Pharmacy,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.263213,29.9945693,,0,0
nodes:7184770657,صيدلية عفيفي,Afifi Pharmacy,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2632325,29.9945701,,0,0
nodes:9349221319,البطالسة,Al-Batalsa,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2012367,29.9093893,,0,0
nodes:8994203942,صيدلية اميرة خاطر,Amera Khater Pharmacy,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2325234,29.9492465,,0,0
nodes:11964176891,كير,Care,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2094798,29.9142425,,0,0
nodes:5170742233,صيدليات دوائي,Dawaee Pharmacies,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2623951,29.9940564,,0,0
nodes:2929380305,آجزخانة د عبد الناصر خليل,Dr Abdelnaswer Khalil Pharmacy,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),30.9815082,29.5782523,,0,0
nodes:12294048898,Dr. Alia Bayoumy,Dr. Alia Bayoumy,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2036043,29.9117681,,0,0
nodes:2089184520,صيدليه د. أمنيه عنتر,Dr. Omneya Antar Pharmacy,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1873252,29.9303945,,0,0
nodes:6080046489,صيدليات د. سمر مصطفى حسن,Dr. Samar Mostafa Hassan Pharmacies,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2513547,29.9843987,,0,0
nodes:11964615797,فؤاد أحمد,Fouad Ahmed,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2049704,29.904512,,0,0
nodes:9349213286,د. هدى حامد,Hamed Hoda,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2009534,29.9078797,,0,0
nodes:9379262459,اسطنبول,Istanbul,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1997521,29.9007618,,0,0
nodes:1844093244,صيدليه كريمه المراسي,Karima Al-Morasy Pharmacy,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1859181,29.9316246,,0,0
nodes:9345182231,خليل,Khalil,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2002288,29.8986212,,0,0
nodes:9423801429,خليل,Khalil,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1999699,29.8974171,,0,0
nodes:9388509251,خليل,Khalil,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.201574,29.9007503,,0,0
nodes:1889270813,صيدلية خليل,Khalil Pharmacy,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2558266,29.9850256,,0,0
nodes:9407947924,محفوظ,Mahfouz,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1997359,29.9025126,,0,0
nodes:9641958540,Orphanides Pharmacy,Orphanides Pharmacy,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1984529,29.9012655,,0,0
nodes:4947162324,صيدلية رشدي,Roshdy pharmacy,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2266669,29.950128,,0,0
nodes:7040098485,صيدلية صابرين,Sabreen pharmacy,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.119046,29.7892721,,0,0
nodes:3841942465,Saint Geni,Saint Geni,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2245313,29.9525218,,0,0
nodes:11907527051,أكسفورد,أكسفورد,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2009408,29.902279,,0,0
nodes:12235907253,أيوب,أيوب,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.200856,29.8870938,,0,0
nodes:11914887985,العزبى,العزبى,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1993084,29.9021361,,0,0
nodes:11937337800,المدينة,المدينة,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2015146,29.9016587,,0,0
nodes:4586026791,خليل,خليل,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2122552,29.9396644,,0,0
nodes:10199455941,د. خالد,د. خالد,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.200087,29.9075201,,0,0
nodes:6966883164,د/ خالد عبد الحيم,د/ خالد عبد الحيم,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.204376,29.9085723,,0,0
nodes:9648335817,د/ غلاب,د/ غلاب,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1992282,29.8981853,,0,0
nodes:10222942489,دكتور أحمد شلبى,دكتور أحمد شلبى,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2031312,29.9099241,,0,0
nodes:11907527064,رمضان,رمضان,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2012436,29.9021168,,0,0
nodes:10222968808,سان سابا,سان سابا,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1975498,29.9030872,,0,0
nodes:9641958546,سيف,سيف,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1980525,29.9001842,,0,0
nodes:6372803487,صيدليات د. أسامة الطيبي,صيدليات د. أسامة الطيبي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2423484,29.9688636,,0,0
nodes:6464331286,صيدليات د. أسامة الطيبي,صيدليات د. أسامة الطيبي,pharmacy,Alexandria,الاسكندرية,الإسكندرية,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1989663,29.8989538,,0,0
nodes:6090044295,صيدليات د. أسامة الطيبي,صيدليات د. أسامة الطيبي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2222433,29.93284,,0,0
nodes:6223133386,صيدليات عفيفي,صيدليات عفيفي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2506825,29.9816216,,0,0
nodes:6509448488,صيدلية,صيدلية,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2511884,29.9753599,,0,0
nodes:6266057186,صيدلية أبو العيش,صيدلية أبو العيش,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2411136,29.9958494,,0,0
nodes:6475724486,صيدلية أبو زيادة,صيدلية أبو زيادة,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2404084,29.9657583,,0,0
